items__id;items__title;items__ns;items__url;items__revision__id;items__revision__user;items__revision__user_id;items__revision__timestamp;items__abstract;items__thumbnail;items__original_dimensions__width;items__original_dimensions__height;magazine
1565;Laura Kinney (Earth-616);0;/wiki/Laura_Kinney_(Earth-616);4363549;Poweltav;24945873;1518900524;See also: Laura Kinney (Earth-616)/Expanded History. When a top-secret program attempted to...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c7/All-New_Wolverine_Vol_1_19_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/769/window-height/769?cb=20170124204745;769;1200;MARVEL
1453;Otto Octavius (Earth-616);0;/wiki/Otto_Octavius_(Earth-616);4420559;The Many-Angled One;4548390;1522871395;Born in Schenectady, New York, to a lower-class family, only child Otto Octavius was to be...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_3_10_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/778/window-height/778?cb=20140819222952;778;1200;MARVEL
1180;Felicia Hardy (Earth-616);0;/wiki/Felicia_Hardy_(Earth-616);4391773;ADour;4651179;1520965171;Felicia Hardy's father Walter Hardy was a world renowned cat burglar who, before his arrest...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/bc/Felicia_Hardy_%28Earth-616%29_from_Venom_Vol_3_2_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1800/window-height/1800?cb=20171223003042;1800;2767;MARVEL
565823;J'son (Earth-616);0;/wiki/J%27son_(Earth-616);4320764;ADour;4651179;1516262534;J'son was the only son of the previous Emperor Eson, and therefore was Prince and sole heir to...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/94/J%27son_%28Earth-616%29_from_Legendary_Star-Lord_Vol_1_5_0003.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1304/window-height/1304?cb=20141107040540;1304;2328;MARVEL
6778;Agamotto (Earth-616);0;/wiki/Agamotto_(Earth-616);4428148;Pythor37;30428606;1523476693;According to legend, Agamotto emerged from the tear of Oshtur, benevolent Elder Goddess of...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Agamotto_%28Earth-616%29_from_New_Avengers_Vol_2_5_0001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/802/window-height/802?cb=20101018175604;802;1170;MARVEL
1576;Ultron (Earth-616);0;/wiki/Ultron_(Earth-616);4412618;ADour;4651179;1522353056;Ultron-1 was constructed by Dr. Hank Pym of the Avengers as the famed scientist/adventurer was...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/a0/Ultron_%28Earth-616%29_and_Henry_Pym_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_23_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1988/window-height/1988?cb=20170625213101;1988;3056;MARVEL
1396;Matthew Murdock (Earth-616);0;/wiki/Matthew_Murdock_(Earth-616);4418363;Arthurlikes;33870089;1522715400;See also: Expanded History Daredevil's life is a mix of joy and tragedy. The story of Matt...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Daredevil_Vol_4_1_Marvel_Comics_75th_Anniversary_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20131212205421;900;1388;MARVEL
1163;Beta Ray Bill (Earth-616);0;/wiki/Beta_Ray_Bill_(Earth-616);4317844;Copeinator123;24800939;1516077368;The Burning Galaxy was destroyed through the machinations of Surtur and his Fire Demons. The...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/30/Beta_Ray_Bill_%28Earth-616%29_from_Unworthy_Thor_Vol_1_3_002.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1044/window-height/1044?cb=20170109235349;1044;1605;MARVEL
7823;Namor McKenzie (Earth-616);0;/wiki/Namor_McKenzie_(Earth-616);4401940;Nurdboy42;11220539;1521615054;See also: Expanded History In 1915, Ernest Shackleton, sent by Winston Churchill, sought out...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/6a/X-Men_Red_Vol_1_5_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/949/window-height/949?cb=20180321064037;949;1400;MARVEL
1671;Nicholas Fury (Earth-616);0;/wiki/Nicholas_Fury_(Earth-616);4398600;ADour;4651179;1521328331;See Also: Expanded History The eldest of three children, Nicholas Joseph Fury grew up in...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Nicholas_Fury_%28Earth-616%29_from_Original_Sin_Vol_1_8_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/860/window-height/860?cb=20140903201459;860;1880;MARVEL
2414;Vision (Earth-616);0;/wiki/Vision_(Earth-616);4412662;Falcaorib;27302181;1522354352;The metal monstrosity called Ultron, constructed by the size-changing scientist Henry Pym...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/a4/Vision_%28Earth-616%29_00.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1280/window-height/1280?cb=20120508071134;1280;1440;MARVEL
1500;Ego (Earth-616);0;/wiki/Ego_(Earth-616);4133788;The Many-Angled One;4548390;1502961754;When the mysterious cosmic being known as the Stranger visited his home star in order to conduct...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/42/Ultimates_2_Vol_2_8_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20170321170347;790;1200;MARVEL
1866;Daniel Rand (Earth-616);0;/wiki/Daniel_Rand_(Earth-616);4402589;MysteryScooby;5504437;1521667865;Daniel Rand was the son of businessman Wendell Rand, who had once lived in the fabled city of...;https://vignette.wikia.nocookie.net/marveldatabase/images/f/f8/Iron_Fist_Vol_5_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20161220170752;790;1200;MARVEL
640769;Supergiant (Earth-616);0;/wiki/Supergiant_(Earth-616);4372263;Oisindadevil;24834263;1519435684;Supergiant was a member of Thanos' Black Order she was a mentally unstable omnipath and...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/03/Infinity_Vol_1_1_Generals_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20130516195933;900;1366;MARVEL
17988;Daisy Johnson (Earth-616);0;/wiki/Daisy_Johnson_(Earth-616);4407900;Nurdboy42;11220539;1522042090;Daisy Johnson, alias Quake, was at first believed to be a mutant with seismic...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Thanos_Vol_2_6_ResurrXion_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20171229160400;790;1200;MARVEL
256371;Shuri (Earth-616);0;/wiki/Shuri_(Earth-616);4377298;AnnabellRice;16461120;1519717505;The Princess of Wakanda, Shuri is the sister of Black Panther, and an heiress to the throne of...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/8e/Black_Panther_Vol_6_8_Ribic_Connecting_Variant_D_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/803/window-height/803?cb=20160823173706;803;1200;MARVEL
1041217;First Firmament (First Cosmos);0;/wiki/First_Firmament_(First_Cosmos);4415958;The Many-Angled One;4548390;1522545100;The First Firmament was the very first universe, the First Cosmos, to ever exist. Out of...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/a6/First_Firmament_%28First_Cosmos%29_from_Ultimates_2_Vol_2_6_001.jpg/revision/latest/window-crop/width/200/x-offset/169/y-offset/0/window-width/1654/window-height/1653?cb=20170429134444;1988;1653;MARVEL
2527;Katherine Pryde (Earth-616);0;/wiki/Katherine_Pryde_(Earth-616);4386496;Oisindadevil;24834263;1520480836;Katherine Pryde was the daughter of Carmen and Theresa Pryde, and was born in Deerfield...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/Captain_America_Steve_Rogers_Vol_1_15_ResurrXion_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20170124172230;790;1200;MARVEL
1677;Rogue (Anna Marie) (Earth-616);0;/wiki/Rogue_(Anna_Marie)_(Earth-616);4413258;Ershelby;25395047;1522379257;Rogue's parents, Owen and Priscilla, married early in their relationship and lived in a...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Astonishing_X-Men_Vol_4_1_Artgerm_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20170418163143;790;1200;MARVEL
747897;Cindy Moon (Earth-616);0;/wiki/Cindy_Moon_(Earth-616);4390071;MysteryScooby;5504437;1520810408;When Cindy Moon was a child, her parents found out that she had an eidetic memory. Her mother...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/Silk_Vol_2_19_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/791/window-height/791?cb=20170125092646;791;1200;MARVEL
1978;Mary Jane Watson (Earth-616);0;/wiki/Mary_Jane_Watson_(Earth-616);4420264;Nurdboy42;11220539;1522857066;Mary Jane Watson was born to Philip and Madeline Watson. MJ is the second of two children with...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/cc/Spider-Man_Unlimited_Vol_3_10_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/504/window-height/504?cb=20051104170125;504;792;MARVEL
33447;Arthur Douglas (Earth-616);0;/wiki/Arthur_Douglas_(Earth-616);4427314;The Many-Angled One;4548390;1523402174;Real estate agent Arthur Douglas, his wife Yvette, and daughter Heather, were driving across the...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/0d/Infinity_Countdown_Vol_1_3_Drax_Holds_Infinity_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/600/window-height/600?cb=20180410230127;600;900;MARVEL
2144;A'Lars (Earth-616);0;/wiki/A%27Lars_(Earth-616);4383337;ADour;4651179;1520221291;A'Lars was born in the Eternals' original Earth capital, Titanos, to Kronos and Daina. His...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/A%27Lars_%28Earth-616%29_from_Thanos_Vol_2_2_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/583/window-height/583?cb=20180305031453;583;1080;MARVEL
36086;Yahweh (Earth-616);0;/wiki/Yahweh_(Earth-616);4386696;Dimadick;217293;1520513554;In many of Earth's monotheistic religions (Judaism, Christianity, Islam), Yahweh has been viewed...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Yahweh_%28Earth-616%29_from_Howard_the_Duck_Vol_3_6_001.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/298/window-height/298?cb=20160704001309;298;441;MARVEL
119275;Hope Summers (Earth-616);0;/wiki/Hope_Summers_(Earth-616);4403784;Copeinator123;24800939;1521771317;The baby that would become known as Hope was the daughter of Captain Louise Spalding of the...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Generation_Hope_Vol_1_2_Women_of_Marvel_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/550/window-height/550?cb=20110101103003;550;835;MARVEL
37690;Jennifer Walters (Earth-616);0;/wiki/Jennifer_Walters_(Earth-616);4386497;Oisindadevil;24834263;1520481017;Jennifer Walters was born and raised in Los Angeles, California. She was the daughter of Sheriff...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/00/Jennifer_Walters_%28Earth-616%29_from_Civil_War_II_Vol_1_0_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/674/window-height/674?cb=20180208162746;674;1212;MARVEL
442178;Toxin (Klyntar) (Earth-616);0;/wiki/Toxin_(Klyntar)_(Earth-616);4141526;CoolerthanFrieza;27591229;1503607277;"Born from Carnage as the 1000th symbiote in its lineage, ""Toxin"" was feared to be the strongest...";https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Toxin_%28Symbiote%29_%28Earth-616%29_from_Venom_Vol_2_12.JPG/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/204/window-height/204?cb=20120118182811;204;350;MARVEL
2511;Ben Reilly (Earth-616);0;/wiki/Ben_Reilly_(Earth-616);4428543;MysteryScooby;5504437;1523501326;Created from Peter Parker's DNA by the Jackal, this clone was made to fight him as part of...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d7/Ben_Reilly_Scarlet_Spider_Vol_1_3_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/791/window-height/791?cb=20170321191425;791;1200;MARVEL
51769;Akihiro (Earth-616);0;/wiki/Akihiro_(Earth-616);4406454;Nurdboy42;11220539;1521949184;Akihiro was the son of Wolverine and his Japanese wife, Itsu. In 1946, Itsu, while in the last...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Wolverine_Origins_Vol_1_13_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1280/window-height/1280?cb=20090827023358;1280;1979;MARVEL
1265;Luke Cage (Earth-616);0;/wiki/Luke_Cage_(Earth-616);4427902;Jasonmaia;5315736;1523457463;"Carl Lucas, the man that would one day be known as ""Luke Cage"" was born and raised on the...";https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Luke_Cage_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/800/window-height/800?cb=20170221231319;800;1200;MARVEL
1592;Pietro Maximoff (Earth-616);0;/wiki/Pietro_Maximoff_(Earth-616);4427083;Nurdboy42;11220539;1523380478;Pietro Maximoff was kidnapped from Serbia and brought to Wundagore Mountain, base of the High...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/cd/Avengers_Vol_1_677_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/933/window-height/933?cb=20171017162204;933;1400;MARVEL
759335;Gwendolyne Stacy (Earth-65);0;/wiki/Gwendolyne_Stacy_(Earth-65);4411016;ADour;4651179;1522269465;Gwen Stacy was born in Forest Hills to George and Helen Stacy. Following her mother's death, she...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/70/Spider-Gwen_Vol_2_25_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/660/window-height/660?cb=20170720191134;660;1020;MARVEL
21052;Gabriel Summers (Earth-616);0;/wiki/Gabriel_Summers_(Earth-616);4082084;Oisindadevil;24834263;1498523698;Vulcan's history began on the Shi'ar throne-world, as the unborn child of Christopher and...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d4/X-Men_Emperor_Vulcan_Vol_1_2_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/700/window-height/700?cb=20090403021623;700;1064;MARVEL
2239;Richard Rider (Earth-616);0;/wiki/Richard_Rider_(Earth-616);4367164;Luismine23;27599625;1519136753;Richard Rider was born in Hempstead, New York. As a teenager, he was chosen at random by the...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c6/Nova_Vol_4_36_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/974/window-height/974?cb=20120310084723;974;1480;MARVEL
1289;Mar-Vell (Earth-616);0;/wiki/Mar-Vell_(Earth-616);4354498;Loxlie 35;31106430;1518386647;Captain Mar-Vell was a member of the Kree, the alien humanoid warrior race which has forged an...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Secret_Avengers_Vol_1_27_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20120314011719;900;1366;MARVEL
502441;Aaron Davis (Earth-1610);0;/wiki/Aaron_Davis_(Earth-1610);4350090;ADour;4651179;1518064347;Aaron Davis was a burglar and career criminal. His brother used to be his partner in crime...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Spider-Man_Vol_1_235_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/918/window-height/918?cb=20170919191552;918;1400;MARVEL
2307;Elizabeth Braddock (Earth-616);0;/wiki/Elizabeth_Braddock_(Earth-616);4375893;Jcardo;27352854;1519615146;Sir James Braddock was a denizen of Otherworld, an other-dimensional realm. Merlyn sent James to...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d7/Astonishing_X-Men_Vol_4_1_Granov_Exclusive_Virgin_Variant.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/640/window-height/640?cb=20170622222129;640;960;MARVEL
625417;Yabbat Ummon Turru (Earth-1365);0;/wiki/Yabbat_Ummon_Turru_(Earth-1365);4372165;ADour;4651179;1519432883;Yabbat Ummon Turru was born to the royal family of the Hidden City, third sister of the Crown...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c0/New_Avengers_Vol_3_4_Stephane_Roux_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20121214012744;900;1390;MARVEL
2374;Victor Creed (Earth-616);0;/wiki/Victor_Creed_(Earth-616);4349406;Tuyul man;28999161;1518021603;When Victor Creed's mutation first manifested, he accidentally killed his brother over a piece...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/c8/Victor_Creed_%28Earth-616%29_from_Uncanny_X-Men_Vol_4_6_001.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/484/window-height/484?cb=20160108010154;484;622;MARVEL
28521;Reed Richards (Earth-1610);0;/wiki/Reed_Richards_(Earth-1610);4354102;The Many-Angled One;4548390;1518347248;Twenty-one years ago, Gary Richards and his wife gave birth to their first child, a son named...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Ultimate_Comics_Ultimates_Vol_1_9_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20120124183551;900;1367;MARVEL
1684;Gamora Zen Whoberi Ben Titan (Earth-7528);0;/wiki/Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528);4420840;Arthurlikes;33870089;1522885165;Gamora was the sole survivor of the alien humanoid race called the Zen Whoberis, a peace-loving...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/1f/Guardians_of_the_Galaxy_Vol_4_17_Hans_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1080/window-height/1080?cb=20170203014645;1080;1349;MARVEL
564728;Gorr (God Butcher) (Earth-616);0;/wiki/Gorr_(God_Butcher)_(Earth-616);4321159;Trusty0418;32435743;1516292904;Gorr The God Butcher was born on a planet with no name, almost every day on the brink of...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d0/Thor_God_of_Thunder_Vol_1_5_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20121116160524;900;1366;MARVEL
913028;Riri Williams (Earth-616);0;/wiki/Riri_Williams_(Earth-616);4428320;MysteryScooby;5504437;1523488320;Riri Williams was born shortly after the death of her father, Riri Williams, Sr.. She grew up in...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/4b/Invincible_Iron_Man_Vol_3_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/416/window-height/416?cb=20161111201352;416;633;MARVEL
76268;Amadeus Cho (Earth-616);0;/wiki/Amadeus_Cho_(Earth-616);4409722;Pedronog;24991799;1522181005;he realized he was a ching chong, and gay at age 1. Some time later, a terrible accident...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/97/Totally_Awesome_Hulk_Vol_1_1_Cho_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20150917021939;900;1366;MARVEL
19323;Peter Parker (Earth-1610);0;/wiki/Peter_Parker_(Earth-1610);4411001;Nurdboy42;11220539;1522267650;See also: Expanded History Richard Parker was a scientist who was working with S.H.I.E.L.D. He...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Ultimate_Spider-Man_Vol_1_156_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/870/window-height/870?cb=20110310161834;870;1308;MARVEL
2526;Shadow King (Earth-616);0;/wiki/Shadow_King_(Earth-616);4350096;Oisindadevil;24834263;1518064744;The Shadow King is allegedly a multiversal manifestation of the dark side of the human...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Astonishing_X-Men_Vol_4_1_Villain_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1186/window-height/1186?cb=20170711200356;1186;1800;MARVEL
674895;Kamala Khan (Earth-616);0;/wiki/Kamala_Khan_(Earth-616);4390859;The Many-Angled One;4548390;1520897662;Kamala Khan is a Pakistani-American born in Jersey City, the daughter of Yusuf Khan and Muneeba...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/IVX_Vol_1_3_Inhumans_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/792/window-height/792?cb=20170219100709;792;1199;MARVEL
1837;Jonathan Storm (Earth-616);0;/wiki/Jonathan_Storm_(Earth-616);4413961;AnnabellRice;16461120;1522436148;See also: Expanded History Johnny Storm and his older sister, Sue, lived uneventfully on Long...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Uncanny_Avengers_Vol_3_11_Mighty_Men_of_Marvel_Cancelled_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/776/window-height/776?cb=20160319235212;776;1200;MARVEL
2077;Illyana Rasputina (Earth-616);0;/wiki/Illyana_Rasputina_(Earth-616);4424567;ADour;4651179;1523167031;Illyana Nikolievna Rasputina (Russian: ?????? ?????????? ?????????) was born on the Soviet...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/8a/Illyana_Rasputina_%28Earth-616%29_from_New_Mutants_Dead_Souls_Vol_1_1_Trading_Card_Variant_cover_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/680/window-height/680?cb=20180408055433;680;998;MARVEL
1464;Dormammu (Earth-616);0;/wiki/Dormammu_(Earth-616);4413089;Underknightforever;35147842;1522376347;Born untold thousands or even millions of years ago in the dimension of the vastly powerful...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/Defenders_Vol_3_3_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/600/window-height/600?cb=20070531163016;600;900;MARVEL
2223;Kurt Wagner (Earth-616);0;/wiki/Kurt_Wagner_(Earth-616);4428313;MysteryScooby;5504437;1523488256;In the form of a German noblewoman, the shape-shifting mutant Mystique married Baron Christian...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/41/X-Men_Red_Vol_1_2_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/950/window-height/950?cb=20171219195207;950;1400;MARVEL
1346;Piotr Rasputin (Earth-616);0;/wiki/Piotr_Rasputin_(Earth-616);4428312;MysteryScooby;5504437;1523488248;"Piotr Nikolaievitch Rasputin (Russian: ???? ""?????"" ?????????? ????????) was born on the Soviet...";https://vignette.wikia.nocookie.net/marveldatabase/images/3/38/Black_Panther_Vol_6_13_ResurrXion_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/928/window-height/928?cb=20170406125758;928;1384;MARVEL
35350;Robert Drake (Earth-616);0;/wiki/Robert_Drake_(Earth-616);4398344;TheTeostar;28241274;1521316095;"See Also: Expanded History Robert ""Bobby"" Louis Drake was born in Floral Park, Long Island, New...";https://vignette.wikia.nocookie.net/marveldatabase/images/3/30/Hulk_Vol_4_5_ResurrXion_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20170406125800;900;1366;MARVEL
107958;Mister Negative (Earth-616);0;/wiki/Mister_Negative_(Earth-616);4137196;DesignerHail34;30653853;1503281496;The man who would become Mister Negative was a member of the Snakeheads gang in China, which was...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mr._negative_wosm-34.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/935/window-height/935?cb=20101216030737;935;1067;MARVEL
2589;Jessica Drew (Earth-616);0;/wiki/Jessica_Drew_(Earth-616);4327614;Luismine23;27599625;1516664553;When Jessica Drew was about a year old, her parents moved from England to a small enclave in the...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/59/Spider-Woman_Vol_5_5_Anka_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/843/window-height/843?cb=20150115004418;843;1280;MARVEL
2116;Rachel Summers (Earth-811);0;/wiki/Rachel_Summers_(Earth-811);4408472;Guidogregotti;1360005;1522095981;Rachel Anne Summers is the mutant daughter of Scott Summers and Phoenix (Jean Grey-Summers) in...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/47/Rachel_Summers_%28Earth-811%29_from_X-Men_Gold_Vol_1_22_cover_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/878/window-height/878?cb=20180208053551;878;1361;MARVEL
1005549;The Eye (Walter) (Earth-TRN620);0;/wiki/The_Eye_(Walter)_(Earth-TRN620);4242254;Kanali;4854409;1511470385;Walter was a mutant who worked with Division 3, a governmental organization responsible for...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/The_Eye_%28Earth-TRN620%29_from_Legion_Season_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/83/y-offset/0/window-width/504/window-height/503?cb=20170209044952;666;503;MARVEL
1822;Herbert Wyndham (Earth-616);0;/wiki/Herbert_Wyndham_(Earth-616);4395801;Artful Bot;824967;1521118642;As a student in the 1920s, Herbert Wyndham was inspired by the work of Nathaniel Essex to...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/3d/Avengers_Vol_1_673_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/932/window-height/932?cb=20170822214529;932;1400;MARVEL
1073;Warren Worthington III (Earth-616);0;/wiki/Warren_Worthington_III_(Earth-616);4354515;Monolith616;26066818;1518389071;See Also: Expanded History Warren Kenneth Worthington III is the mutant son of the wealthy...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/b5/Astonishing_X-Men_Vol_4_5_Character_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/554/window-height/554?cb=20171002225506;554;847;MARVEL
749676;Matthew Malloy (Earth-TRN533);0;/wiki/Matthew_Malloy_(Earth-TRN533);4258322;DsggASd;33888696;1512615583;Matthew and his wife Jules lived in Charleston, South Carolina when the Earth was attacked...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/af/Matthew_Malloy_%28Earth-TRN533%29_from_Uncanny_X-Men_Vol_3_24_0002.png/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/328/window-height/328?cb=20140731195103;328;584;MARVEL
55878;Raven Darkholme (Earth-616);0;/wiki/Raven_Darkholme_(Earth-616);4413492;Ershelby;25395047;1522392387;Little is known about Mystique's past. Due to the fact she can eliminate the outward signs of...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Astonishing_X-Men_Vol_4_2_Character_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/777/window-height/777?cb=20170523194546;777;1200;MARVEL
1343;Taneleer Tivan (Earth-616);0;/wiki/Taneleer_Tivan_(Earth-616);4398819;Trachodon56;24086478;1521336125;Taneleer Tivan is one of the oldest living beings in the Universe. His species at Cygnus X-1 was...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/92/Taneleer_Tivan_%28Earth-616%29_from_Contest_of_Champions_Vol_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/830/window-height/830?cb=20151011005241;830;1954;MARVEL
